I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-97, 34, 131, 31, -114, 82, 78, 39, 58, -19, -4, 48, 
-97, 29, 126, 34, -112, 78, 78, 39, 58, -19, -9, 48, 
-87, 29, 117, 29, -102, 73, 82, 29, 68, -24, -19, 43, 
-92, 24, 117, 34, -104, 70, 82, 34, 68, -24, -19, 48, 
-97, 14, 112, 41, -104, 63, 82, 39, 68, -29, -19, 53, 
-97, 14, 112, 41, -104, 63, 82, 43, 68, -29, -9, 53, 
-97, 9, 107, 43, -102, 58, 87, 34, 78, -14, 4, 53, 
-107, 19, 126, 43, -117, 73, 87, 34, 78, -9, 4, 58, 
-117, 24, 141, 46, -129, 82, 87, 34, 87, 0, 9, 58, 
-126, 19, 146, 53, -136, 82, 87, 34, 102, 4, 14, 63, 
-102, 39, 141, 31, -122, 90, 102, 43, 102, 14, 29, 68, 
-87, 73, 161, 7, -124, 117, 102, 43, 112, 29, 29, 78, 
-68, 102, 170, -17, -119, 136, 107, 43, 122, 34, 34, 92, 
-53, 117, 170, -31, -112, 143, 107, 43, 122, 39, 39, 97, 
-73, 102, 175, -14, -124, 139, 112, 48, 131, 43, 29, 107, 
-82, 87, 170, -2, -126, 129, 107, 48, 131, 43, 34, 112, 
-92, 82, 175, 4, -134, 129, 102, 43, 131, 43, 34, 117, 
-102, 87, 190, 7, -146, 139, 87, 39, 126, 43, 34, 117, 
-92, 78, 170, 7, -131, 124, 73, 34, 112, 39, 14, 102, 
-87, 73, 161, 7, -124, 117, 63, 34, 112, 24, 4, 97, 
-82, 68, 151, 7, -117, 109, 53, 29, 102, 19, -4, 92, 
-78, 68, 146, 4, -112, 107, 34, 24, 97, 4, -14, 87, 
-68, 78, 146, -4, -107, 112, 29, 14, 97, 14, -4, 73, 
-53, 73, 126, -9, -90, 100, 19, 19, 97, 14, -9, 73, 
-29, 63, 92, -17, -61, 78, 19, 29, 97, 9, -14, 68, 
-14, 43, 58, -14, -36, 51, 14, 34, 82, 4, -24, 68, 
-19, 29, 48, -4, -34, 39, 24, 39, 73, 9, -14, 82, 
-24, 19, 43, 2, -34, 31, 24, 39, 73, 4, -14, 78, 
-24, 4, 29, 9, -26, 17, 24, 43, 68, 4, -14, 78, 
-29, -9, 19, 19, -24, 4, 24, 53, 58, -9, -24, 78, 
-43, -19, 24, 31, -34, 2, 34, 58, 43, -24, -29, 63, 
-63, -39, 24, 51, -43, -7, 39, 63, 43, -29, -39, 58, 
-63, -48, 14, 56, -39, -17, 43, 63, 39, -39, -48, 53, 
-73, -53, 19, 63, -46, -17, 43, 58, 39, -43, -58, 43, 
-58, -34, 24, 46, -41, -4, 29, 48, 29, -48, -63, 43, 
-34, -14, 19, 24, -26, 2, 24, 48, 29, -48, -68, 43, 
-14, 4, 19, 4, -17, 12, 19, 53, 24, -48, -68, 48, 
0, 34, 34, -17, -17, 34, 14, 53, 19, -53, -73, 48, 
0, 19, 19, -9, -9, 19, 29, 63, 24, -48, -73, 58, 
-19, -4, 14, 12, -17, 4, 43, 73, 29, -48, -68, 63, 
-34, -34, 0, 34, -17, -17, 53, 82, 34, -43, -63, 68, 
-53, -53, 0, 53, -26, -26, 63, 92, 39, -39, -63, 63, 
-73, -43, 29, 58, -51, -7, 63, 97, 29, -48, -68, 68, 
-82, -53, 29, 68, -56, -12, 63, 97, 29, -53, -73, 63, 
-107, -58, 48, 82, -78, -4, 82, 97, 29, -58, -78, 53, 
-107, -58, 48, 82, -78, -4, 87, 107, 34, -63, -82, 48, 
-97, -39, 58, 68, -78, 9, 92, 92, 34, -53, -92, 48, 
-92, -34, 58, 63, -75, 12, 102, 87, 34, -53, -92, 48, 
-92, -29, 63, 61, -78, 17, 102, 82, 34, -53, -97, 48, 
-87, -24, 63, 56, -75, 19, 102, 78, 34, -53, -102, 48, 
-92, -39, 53, 65, -73, 7, 102, 58, 43, -63, -102, 58, 
-102, -43, 58, 73, -80, 7, 102, 48, 39, -63, -107, 48, 
-107, -48, 58, 78, -82, 4, 107, 39, 34, -68, -107, 48, 
-112, -53, 58, 82, -85, 2, 107, 29, 34, -68, -102, 48, 
-117, -63, 53, 90, -85, -4, 102, 24, 34, -78, -102, 43, 
-131, -68, 63, 100, -97, -2, 102, 19, 29, -78, -102, 43, 
-136, -68, 68, 102, -102, 0, 102, 14, 24, -78, -107, 43, 
-141, -73, 68, 107, -104, -2, 102, 9, 19, -78, -107, 43, 
-122, -78, 43, 100, -82, -17, 97, 19, 14, -78, -117, 43, 
-122, -78, 43, 100, -82, -17, 97, 19, 9, -78, -117, 43, 
-122, -78, 43, 100, -82, -17, 97, 14, 9, -78, -117, 43, 
-131, -82, 48, 107, -90, -17, 97, 14, 9, -78, -117, 39, 
-122, -73, 48, 97, -85, -12, 107, 24, 24, -87, -131, 39, 
-102, -63, 39, 82, -70, -12, 107, 24, 24, -87, -131, 43, 
-92, -48, 43, 70, -68, -2, 107, 24, 24, -87, -131, 43, 
-82, -39, 43, 61, -63, 2, 107, 24, 24, -92, -131, 43, 
-58, -9, 48, 34, -53, 19, 122, 34, 39, -82, -117, 43, 
-58, -39, 19, 48, -39, -9, 112, 48, 34, -73, -107, 34, 
-78, -63, 14, 70, -46, -24, 117, 53, 29, -82, -112, 34, 
-97, -73, 24, 85, -61, -24, 131, 73, 48, -73, -102, 34, 
-78, -68, 9, 73, -43, -29, 136, 117, 87, -58, -92, 34, 
-78, -78, 0, 78, -39, -39, 146, 151, 107, -39, -92, 29, 
-131, -87, 43, 109, -87, -21, 136, 170, 117, -34, -102, 34, 
-131, -78, 53, 104, -92, -12, 117, 190, 126, -24, -102, 34, 
-39, -53, -14, 46, -12, -34, 97, 224, 122, -24, -92, 58, 
39, -19, -58, -9, 48, -39, 63, 258, 117, -14, -92, 97, 
97, 4, -92, -51, 95, -43, 9, 317, 131, 4, -58, 131, 
180, 34, -146, -107, 163, -56, -53, 356, 131, 43, -19, 156, 
253, 43, -209, -148, 231, -82, -112, 370, 117, 53, 14, 195, 
292, 53, -239, -173, 265, -92, -180, 361, 87, 48, 14, 219, 
351, 87, -263, -219, 307, -87, -253, 326, 58, 43, 19, 229, 
419, 107, -312, -263, 366, -102, -346, 273, 19, 34, 29, 253, 
468, 141, -326, -305, 397, -92, -429, 204, -39, 19, 58, 312, 
502, 175, -326, -339, 414, -75, -527, 131, -151, -34, 68, 366, 
541, 156, -385, -348, 463, -114, -624, 34, -302, -112, 48, 361, 
551, 102, -448, -326, 500, -173, -707, -78, -453, -200, -14, 331, 
585, 39, -546, -312, 566, -253, -775, -185, -600, -278, -53, 322, 
658, 0, -658, -329, 658, -329, -863, -278, -736, -361, -82, 331, 
751, 34, -717, -392, 734, -341, -980, -380, -844, -414, -112, 351, 
844, 78, -766, -461, 805, -344, -1098, -478, -912, -448, -112, 380, 
951, 87, -863, -519, 907, -387, -1176, -522, -951, -478, -92, 409, 
1063, 48, -1015, -556, 1039, -483, -1239, -556, -1005, -517, -97, 439, 
1127, 0, -1127, -563, 1127, -563, -1317, -624, -1093, -575, -117, 453, 
1156, -29, -1185, -563, 1171, -607, -1385, -717, -1166, -624, -151, 448, 
1185, -78, -1263, -553, 1224, -671, -1390, -756, -1210, -658, -175, 448, 
1215, -151, -1366, -531, 1290, -758, -1381, -785, -1263, -702, -219, 419, 
1254, -214, -1468, -519, 1361, -841, -1400, -834, -1337, -780, -297, 366, 
1283, -287, -1571, -497, 1427, -929, -1390, -863, -1376, -834, -346, 331, 
1288, -385, -1673, -451, 1481, -1029, -1322, -902, -1385, -858, -366, 312, 
1273, -488, -1761, -392, 1517, -1124, -1249, -956, -1405, -927, -419, 263, 
1249, -536, -1786, -356, 1517, -1161, -1180, -1000, -1444, -1010, -522, 170, 
1220, -585, -1805, -317, 1512, -1195, -1098, -1019, -1459, -1073, -590, 92, 
1200, -629, -1830, -285, 1515, -1229, -1019, -1024, -1449, -1098, -624, 43, 
1161, -678, -1839, -241, 1500, -1259, -971, -1010, -1429, -1107, -634, 4, 
1132, -707, -1839, -212, 1485, -1273, -951, -995, -1410, -1122, -663, -29, 
1112, -732, -1844, -190, 1478, -1288, -922, -1005, -1395, -1122, -692, -63, 
1098, -751, -1849, -173, 1473, -1300, -854, -985, -1385, -1122, -727, -112, 
1054, -810, -1864, -122, 1459, -1337, -780, -956, -1376, -1151, -780, -180, 
990, -888, -1878, -51, 1434, -1383, -722, -946, -1381, -1190, -854, -263, 
932, -936, -1869, 2, 1400, -1403, -663, -922, -1366, -1215, -907, -326, 
927, -936, -1864, 4, 1395, -1400, -580, -844, -1322, -1224, -941, -370, 
912, -956, -1869, 21, 1390, -1412, -512, -780, -1268, -1215, -971, -414, 
849, -985, -1834, 68, 1342, -1410, -483, -751, -1229, -1210, -980, -458, 
829, -941, -1771, 56, 1300, -1356, -473, -732, -1171, -1156, -951, -458, 
858, -829, -1688, -14, 1273, -1259, -448, -692, -1088, -1078, -888, -414, 
814, -771, -1586, -21, 1200, -1178, -429, -673, -1019, -1000, -819, -385, 
761, -732, -1493, -14, 1127, -1112, -419, -658, -980, -956, -790, -370, 
732, -673, -1405, -29, 1068, -1039, -400, -634, -927, -917, -771, -356, 
727, -605, -1332, -61, 1029, -968, -375, -585, -844, -868, -732, -326, 
727, -551, -1278, -87, 1002, -915, -331, -507, -746, -780, -673, -292, 
697, -502, -1200, -97, 949, -851, -297, -419, -639, -702, -600, -253, 
663, -468, -1132, -97, 897, -800, -292, -356, -561, -658, -570, -229, 
634, -424, -1058, -104, 846, -741, -287, -297, -527, -639, -561, -219, 
629, -375, -1005, -126, 817, -690, -268, -248, -492, -605, -536, -214, 
585, -312, -897, -136, 741, -605, -219, -185, -439, -541, -483, -190, 
492, -253, -746, -119, 619, -500, -175, -146, -380, -473, -424, -146, 
395, -234, -629, -80, 512, -431, -151, -131, -336, -429, -395, -122, 
326, -229, -556, -48, 441, -392, -112, -112, -302, -414, -366, -112, 
248, -204, -453, -21, 351, -329, -68, -97, -239, -370, -322, -87, 
185, -175, -361, -4, 273, -268, -29, -87, -165, -322, -278, -58, 
136, -161, -297, 12, 217, -229, 14, -78, -107, -292, -268, -53, 
29, -141, -170, 56, 100, -156, 58, -53, -53, -248, -248, -39, 
-78, -117, -39, 97, -19, -78, 107, -24, -4, -219, -224, -9, 
-161, -78, 82, 119, -122, 2, 136, 0, 39, -175, -185, -4, 
-209, -48, 161, 129, -185, 56, 165, 9, 68, -136, -141, 19, 
-239, -39, 200, 139, -219, 80, 190, 34, 78, -107, -112, 48, 
-248, -29, 219, 139, -234, 95, 209, 39, 92, -87, -107, 53, 
-248, -14, 234, 131, -241, 109, 204, 43, 107, -82, -107, 48, 
-244, -14, 229, 129, -236, 107, 209, 43, 112, -78, -112, 43, 
-248, -19, 229, 134, -239, 104, 209, 43, 112, -73, -117, 39, 
-244, -19, 224, 131, -234, 102, 209, 43, 117, -73, -122, 29, 
-239, -24, 214, 131, -226, 95, 209, 34, 112, -87, -117, 34, 
-239, -29, 209, 134, -224, 90, 209, 29, 112, -87, -112, 34, 
-239, -34, 204, 136, -222, 85, 214, 14, 112, -87, -112, 39, 
-234, -39, 195, 136, -214, 78, 214, 9, 112, -92, -107, 39, 
-244, -29, 214, 136, -229, 92, 219, 9, 112, -87, -107, 29, 
-263, -24, 239, 143, -251, 107, 224, 9, 122, -78, -97, 39, 
-283, -24, 258, 153, -270, 117, 229, 9, 126, -68, -92, 43, 
-278, -9, 268, 143, -273, 129, 229, 14, 131, -58, -92, 43, 
-263, 0, 263, 131, -263, 131, 239, 4, 141, -43, -102, 58, 
-273, -4, 268, 139, -270, 131, 239, 9, 146, -43, -97, 58, 
-273, -4, 268, 139, -270, 131, 234, 9, 151, -43, -97, 43, 
-273, -4, 268, 139, -270, 131, 229, 4, 151, -43, -102, 43, 
-278, -4, 273, 141, -275, 134, 239, 9, 161, -39, -102, 53, 
-283, 0, 283, 141, -283, 141, 244, 14, 165, -39, -97, 53, 
-287, 0, 287, 143, -287, 143, 244, 19, 165, -29, -87, 53, 
-292, 9, 302, 141, -297, 156, 248, 24, 165, -29, -82, 53, 
-278, 19, 297, 129, -287, 158, 239, 9, 161, -29, -92, 43, 
-283, 9, 292, 136, -287, 151, 229, 14, 161, -34, -97, 48, 
-287, 9, 297, 139, -292, 153, 224, 9, 161, -39, -97, 43, 
-283, 19, 302, 131, -292, 161, 219, 4, 156, -43, -102, 39, 
-287, 29, 317, 129, -302, 173, 229, 9, 170, -39, -97, 48, 
-287, 43, 331, 122, -309, 187, 229, 14, 180, -29, -87, 43, 
-297, 63, 361, 117, -329, 212, 229, 24, 185, -24, -82, 43, 
-302, 73, 375, 114, -339, 224, 229, 29, 190, -19, -78, 43, 
-312, 43, 356, 134, -334, 200, 244, 24, 200, -4, -63, 58, 
-317, 34, 351, 141, -334, 192, 253, 29, 209, 9, -58, 63, 
-322, 29, 351, 146, -336, 190, 253, 24, 224, 19, -43, 68, 
-326, 29, 356, 148, -341, 192, 253, 24, 224, 29, -39, 68, 
-336, 53, 390, 141, -363, 222, 253, 14, 224, 19, -48, 63, 
-336, 53, 390, 141, -363, 222, 253, 14, 229, 19, -48, 63, 
-336, 53, 390, 141, -363, 222, 253, 19, 234, 24, -39, 63, 
-346, 53, 400, 146, -373, 226, 263, 19, 239, 24, -39, 58, 
-336, 68, 405, 134, -370, 236, 258, 24, 253, 48, -29, 68, 
-331, 87, 419, 122, -375, 253, 258, 34, 268, 53, -24, 73, 
-346, 107, 453, 119, -400, 280, 263, 39, 268, 53, -19, 82, 
-351, 131, 483, 109, -417, 307, 268, 43, 273, 58, -9, 87, 
-366, 122, 488, 122, -427, 305, 268, 34, 273, 58, -14, 73, 
-370, 122, 492, 124, -431, 307, 268, 34, 278, 58, -19, 68, 
-390, 122, 512, 134, -451, 317, 283, 39, 287, 58, -9, 63, 
-390, 126, 517, 131, -453, 322, 297, 39, 297, 58, -14, 58, 
-400, 117, 517, 141, -458, 317, 302, 53, 312, 58, -14, 58, 
-419, 102, 522, 158, -470, 312, 317, 53, 322, 68, -14, 58, 
-429, 82, 512, 173, -470, 297, 326, 58, 331, 73, -9, 53, 
-439, 68, 507, 185, -473, 287, 336, 63, 336, 78, -4, 48, 
-444, 97, 541, 173, -492, 319, 361, 68, 341, 92, 9, 58, 
-448, 107, 556, 170, -502, 331, 370, 87, 361, 102, 9, 63, 
-463, 122, 585, 170, -524, 353, 385, 92, 366, 107, 9, 63, 
-483, 136, 619, 173, -551, 378, 395, 92, 390, 117, 9, 63, 
-507, 126, 634, 190, -570, 380, 414, 107, 395, 117, 9, 58, 
-517, 117, 634, 200, -575, 375, 419, 117, 409, 122, 19, 48, 
-536, 112, 649, 212, -592, 380, 424, 131, 414, 122, 19, 48, 
-551, 107, 658, 222, -605, 383, 444, 151, 434, 136, 19, 53, 
-556, 117, 673, 219, -614, 395, 444, 151, 463, 151, 39, 63, 
-566, 117, 683, 224, -624, 400, 444, 161, 478, 170, 43, 63, 
-575, 126, 702, 224, -639, 414, 463, 165, 492, 185, 43, 63, 
-585, 151, 736, 217, -661, 444, 463, 180, 497, 200, 48, 63, 
-590, 170, 761, 209, -675, 466, 468, 195, 522, 214, 63, 73, 
-580, 175, 756, 202, -668, 466, 488, 209, 546, 224, 68, 82, 
-580, 175, 756, 202, -668, 466, 497, 234, 556, 244, 68, 82, 
-580, 180, 761, 200, -671, 470, 512, 253, 575, 244, 73, 82, 
-600, 170, 771, 214, -685, 470, 512, 258, 590, 239, 68, 82, 
-614, 180, 795, 217, -705, 488, 517, 273, 605, 253, 73, 92, 
-624, 195, 819, 214, -722, 507, 522, 297, 624, 273, 97, 97, 
-639, 209, 849, 214, -744, 529, 517, 307, 629, 283, 97, 97, 
-639, 214, 854, 212, -746, 534, 517, 307, 644, 302, 107, 97, 
-639, 234, 873, 202, -756, 553, 522, 322, 658, 312, 117, 112, 
-644, 234, 878, 204, -761, 556, 527, 346, 673, 331, 136, 117, 
-644, 244, 888, 200, -766, 566, 531, 356, 678, 341, 146, 126, 
-629, 258, 888, 185, -758, 573, 507, 361, 702, 356, 161, 131, 
-610, 273, 883, 168, -746, 578, 497, 375, 712, 380, 175, 146, 
-605, 283, 888, 161, -746, 585, 483, 400, 722, 395, 185, 151, 
-585, 283, 868, 151, -727, 575, 473, 409, 727, 409, 195, 161, 
-575, 297, 873, 139, -724, 585, 453, 429, 722, 405, 195, 185, 
-561, 312, 873, 124, -717, 592, 439, 429, 717, 409, 209, 195, 
-551, 326, 878, 112, -714, 602, 414, 429, 707, 405, 219, 204, 
-531, 331, 863, 100, -697, 597, 405, 429, 692, 400, 224, 204, 
-507, 336, 844, 85, -675, 590, 390, 434, 688, 400, 219, 224, 
-478, 336, 814, 70, -646, 575, 380, 424, 678, 400, 219, 229, 
-429, 322, 751, 53, -590, 536, 366, 424, 658, 400, 224, 234, 
-414, 322, 736, 46, -575, 529, 341, 414, 639, 395, 224, 239, 
-400, 312, 712, 43, -556, 512, 326, 405, 614, 380, 224, 234, 
-361, 307, 668, 26, -514, 488, 297, 395, 595, 361, 214, 239, 
-346, 292, 639, 26, -492, 466, 278, 370, 566, 341, 204, 239, 
-322, 268, 590, 26, -456, 429, 258, 351, 536, 326, 200, 239, 
-322, 234, 556, 43, -439, 395, 244, 341, 512, 317, 185, 248, 
-297, 214, 512, 41, -405, 363, 219, 322, 483, 297, 185, 248, 
-273, 190, 463, 41, -368, 326, 219, 297, 444, 263, 175, 239, 
-263, 165, 429, 48, -346, 297, 209, 278, 419, 234, 156, 234, 
-253, 161, 414, 46, -334, 287, 185, 253, 370, 214, 136, 224, 
-234, 146, 380, 43, -307, 263, 161, 224, 346, 204, 122, 214, 
-209, 131, 341, 39, -275, 236, 136, 200, 322, 185, 102, 185, 
-195, 136, 331, 29, -263, 234, 122, 175, 292, 165, 82, 170, 
-170, 146, 317, 12, -244, 231, 107, 170, 273, 165, 97, 180, 
-165, 126, 292, 19, -229, 209, 97, 151, 248, 151, 92, 180, 
-161, 136, 297, 12, -229, 217, 82, 126, 229, 126, 87, 175, 
-146, 141, 287, 2, -217, 214, 78, 112, 209, 112, 82, 161, 
-122, 131, 253, -4, -187, 192, 82, 87, 170, 78, 63, 156, 
-92, 107, 200, -7, -146, 153, 82, 73, 146, 39, 48, 146, 
-68, 112, 180, -21, -124, 146, 82, 58, 136, 24, 34, 141, 
-48, 107, 156, -29, -102, 131, 87, 43, 131, 19, 24, 136, 
-63, 68, 131, -2, -97, 100, 87, 48, 117, 0, 19, 112, 
-53, 39, 92, 7, -73, 65, 87, 39, 102, -9, 14, 87, 
-58, 14, 73, 21, -65, 43, 82, 29, 87, -14, 0, 78, 
-63, -4, 58, 34, -61, 26, 82, 19, 68, -24, -4, 58, 
-82, -14, 68, 48, -75, 26, 82, 19, 48, -29, 0, 43, 
-97, -19, 78, 58, -87, 29, 78, 4, 43, -39, -9, 29, 
-107, -19, 87, 63, -97, 34, 78, 0, 43, -43, -9, 19, 
-112, -19, 92, 65, -102, 36, 78, -4, 43, -53, -9, 9, 
-97, -9, 87, 53, -92, 39, 63, -19, 24, -63, 0, -4, 
-82, -9, 73, 46, -78, 31, 58, -24, 19, -73, 0, -19, 
-73, 0, 73, 36, -73, 36, 53, -29, 19, -78, -4, -29, 
-58, 9, 68, 24, -63, 39, 39, -29, 14, -73, -4, -39, 
-68, -4, 63, 36, -65, 29, 53, -24, 14, -63, 0, -29, 
-68, -9, 58, 39, -63, 24, 63, -14, 19, -58, 4, -29, 
-78, -14, 63, 46, -70, 24, 73, -4, 19, -53, 14, -29, 
-92, -19, 73, 56, -82, 26, 78, 4, 24, -48, 24, -34, 
-87, -19, 68, 53, -78, 24, 82, 9, 34, -53, 14, -43, 
-87, -14, 73, 51, -80, 29, 82, 14, 34, -53, 19, -48, 
-87, -14, 73, 51, -80, 29, 87, 19, 34, -53, 19, -53, 
-78, -4, 73, 41, -75, 34, 92, 24, 39, -58, 19, -58, 
-73, -9, 63, 41, -68, 26, 92, 14, 29, -68, 9, -73, 
-78, -9, 68, 43, -73, 29, 92, 19, 34, -53, 9, -87, 
-82, -4, 78, 43, -80, 36, 92, 19, 34, -53, 14, -102, 
-68, -4, 63, 36, -65, 29, 92, 19, 34, -58, 14, -117, 
-82, 4, 87, 39, -85, 46, 87, 24, 48, -39, 29, -102, 
-97, 4, 102, 46, -100, 53, 87, 29, 53, -29, 43, -97, 
-112, 4, 117, 53, -114, 61, 87, 34, 58, -24, 53, -82, 
-122, 4, 126, 58, -124, 65, 87, 39, 63, -14, 68, -78, 
-107, 0, 107, 53, -107, 53, 87, 48, 58, -14, 82, -87, 
-102, 0, 102, 51, -102, 51, 82, 53, 58, -9, 82, -92, 
-102, 4, 107, 48, -104, 56, 82, 58, 58, -9, 82, -97, 
-97, 4, 102, 46, -100, 53, 82, 63, 58, -9, 73, -107, 
-92, 0, 92, 46, -92, 46, 92, 82, 43, -29, 63, -126, 
-97, -9, 87, 53, -92, 39, 107, 87, 39, -39, 48, -126, 
-107, 4, 112, 51, -109, 58, 107, 78, 53, -34, 53, -136, 
-107, 9, 117, 48, -112, 63, 107, 78, 58, -29, 58, -136, 
-107, 14, 122, 46, -114, 68, 107, 78, 63, -24, 63, -136, 
-107, 19, 126, 43, -117, 73, 107, 78, 68, -19, 68, -136, 
-107, 19, 126, 43, -117, 73, 112, 58, 87, 0, 73, -146, 
-112, 14, 126, 48, -119, 70, 112, 53, 87, 4, 78, -146, 
-117, 4, 122, 56, -119, 63, 112, 48, 87, 4, 82, -146, 
-117, 4, 122, 56, -119, 63, 112, 43, 87, 9, 97, -151, 
-107, 29, 136, 39, -122, 82, 117, 34, 107, 24, 117, -146, 
-107, 48, 156, 29, -131, 102, 117, 24, 107, 39, 122, -146, 
-107, 63, 170, 21, -139, 117, 117, 14, 117, 58, 131, -151, 
-107, 68, 175, 19, -141, 122, 117, 4, 131, 73, 141, -151, 
-112, 82, 195, 14, -153, 139, 112, 4, 117, 73, 146, -151, 
-117, 102, 219, 7, -168, 161, 112, 4, 122, 78, 146, -146, 
-117, 117, 234, 0, -175, 175, 117, 4, 126, 73, 151, -136, 
-122, 117, 239, 2, -180, 178, 117, 4, 122, 68, 156, -136, 
-97, 131, 229, -17, -163, 180, 102, 19, 122, 73, 151, -151, 
-82, 126, 209, -21, -146, 168, 97, 19, 122, 73, 151, -151, 
-68, 131, 200, -31, -134, 165, 92, 14, 122, 73, 146, -151, 
-53, 146, 200, -46, -126, 173, 78, 9, 117, 73, 141, -156, 
-34, 141, 175, -53, -104, 158, 68, 19, 122, 87, 156, -146, 
-29, 131, 161, -51, -95, 146, 63, 24, 131, 92, 161, -146, 
-24, 122, 146, -48, -85, 134, 58, 24, 131, 107, 165, -146, 
-19, 117, 136, -48, -78, 126, 43, 24, 136, 112, 170, -146, 
-24, 122, 146, -48, -85, 134, 39, 24, 126, 102, 161, -151, 
-24, 122, 146, -48, -85, 134, 29, 29, 126, 102, 156, -151, 
-14, 117, 131, -51, -73, 124, 29, 39, 126, 97, 151, -156, 
-14, 102, 117, -43, -65, 109, 24, 43, 112, 92, 141, -156, 
-29, 82, 112, -26, -70, 97, 29, 53, 112, 97, 136, -165, 
-34, 68, 102, -17, -68, 85, 34, 48, 112, 92, 131, -175, 
-34, 48, 82, -7, -58, 65, 39, 48, 107, 92, 126, -180, 
-39, 29, 68, 4, -53, 48, 43, 53, 97, 78, 112, -185, 
-43, 24, 68, 9, -56, 46, 43, 48, 73, 78, 117, -185, 
-53, 9, 63, 21, -58, 36, 48, 53, 73, 78, 117, -175, 
-43, 4, 48, 19, -46, 26, 53, 53, 68, 73, 117, -165, 
-43, 4, 48, 19, -46, 26, 53, 48, 68, 73, 117, -161, 
-39, 9, 48, 14, -43, 29, 48, 48, 68, 73, 122, -170, 
-24, 14, 39, 4, -31, 26, 43, 48, 68, 78, 126, -170, 
-14, 19, 34, -2, -24, 26, 39, 53, 63, 82, 136, -165, 
-9, 34, 43, -12, -26, 39, 34, 53, 58, 82, 141, -165, 
4, 39, 34, -21, -14, 36, 43, 53, 58, 82, 126, -170, 
0, 34, 34, -17, -17, 34, 53, 53, 58, 78, 126, -170, 
0, 24, 24, -12, -12, 24, 58, 53, 58, 78, 126, -170, 
-4, 24, 29, -9, -17, 26, 63, 53, 58, 78, 122, -180, 
-34, 14, 48, 9, -41, 31, 82, 58, 63, 87, 122, -170, 
-53, -4, 48, 29, -51, 21, 82, 58, 68, 92, 122, -170, 
-87, -19, 68, 53, -78, 24, 102, 58, 73, 97, 122, -175, 
-97, -29, 68, 63, -82, 19, 107, 68, 82, 102, 122, -175, 
-102, -14, 87, 58, -95, 36, 112, 58, 82, 112, 126, -170, 
-102, -4, 97, 53, -100, 46, 122, 58, 82, 112, 131, -165, 
-107, 4, 112, 51, -109, 58, 122, 58, 82, 112, 131, -161, 
-107, 14, 122, 46, -114, 68, 122, 58, 82, 112, 131, -156, 
-92, 0, 92, 46, -92, 46, 112, 48, 68, 97, 126, -161, 
-92, -4, 87, 48, -90, 41, 112, 48, 58, 92, 117, -175, 
-87, -9, 78, 48, -82, 34, 117, 48, 48, 82, 112, -180, 
-82, -14, 68, 48, -75, 26, 117, 48, 43, 78, 112, -185, 
-82, -14, 68, 48, -75, 26, 117, 39, 48, 78, 102, -180, 
-92, -19, 73, 56, -82, 26, 112, 39, 48, 78, 102, -180, 
-92, -19, 73, 56, -82, 26, 107, 39, 48, 78, 97, -180, 
-92, -24, 68, 58, -80, 21, 102, 39, 48, 78, 97, -180, 
-82, -19, 63, 51, -73, 21, 112, 43, 58, 82, 112, -165, 
-82, -9, 73, 46, -78, 31, 117, 48, 58, 87, 117, -161, 
-82, 0, 82, 41, -82, 41, 122, 48, 63, 92, 122, -156, 
-92, 4, 97, 43, -95, 51, 126, 53, 68, 97, 126, -156, 
-92, -14, 78, 53, -85, 31, 117, 43, 73, 102, 131, -146, 
-82, -14, 68, 48, -75, 26, 117, 43, 73, 107, 131, -141, 
-82, -9, 73, 46, -78, 31, 117, 43, 73, 112, 131, -141, 
-82, -9, 73, 46, -78, 31, 117, 43, 73, 112, 131, -141, 
-87, -19, 68, 53, -78, 24, 102, 43, 48, 82, 107, -170, 
-78, -9, 68, 43, -73, 29, 122, 58, 63, 102, 107, -161, 
-78, -43, 34, 61, -56, -4, 146, 82, 78, 122, 131, -141, 
-87, -63, 24, 75, -56, -19, 141, 92, 87, 122, 131, -141, 
-97, -48, 48, 73, -73, 0, 146, 117, 107, 136, 131, -141, 
-78, -39, 39, 58, -58, 0, 146, 141, 126, 136, 131, -156, 
-34, -39, -4, 36, -14, -21, 136, 161, 126, 131, 131, -151, 
-4, -29, -24, 17, 9, -26, 117, 180, 126, 122, 122, -141, 
0, -24, -24, 12, 12, -24, 97, 204, 112, 112, 112, -136, 
9, -9, -19, 0, 14, -14, 82, 229, 107, 112, 122, -126, 
58, 4, -53, -31, 56, -24, 48, 278, 112, 141, 156, -92, 
112, 14, -97, -63, 104, -41, 14, 326, 112, 170, 185, -48, 
165, 34, -131, -100, 148, -48, -43, 361, 87, 180, 209, -9, 
244, 53, -190, -148, 217, -68, -122, 361, 39, 175, 219, 14, 
341, 68, -273, -204, 307, -102, -204, 336, -19, 151, 214, 14, 
400, 78, -322, -239, 361, -122, -278, 283, -78, 122, 214, 29, 
439, 112, -326, -275, 383, -107, -361, 224, -136, 97, 224, 58, 
531, 146, -385, -339, 458, -119, -458, 151, -239, 43, 204, 73, 
610, 136, -473, -373, 541, -168, -536, 63, -380, -34, 175, 68, 
619, 112, -507, -366, 563, -197, -590, -19, -522, -102, 151, 78, 
614, 68, -546, -341, 580, -239, -649, -136, -658, -180, 122, 68, 
688, 9, -678, -348, 683, -334, -746, -268, -814, -283, 73, 58, 
